Date,AA,INTC,JPM,PG,^GSPC
05/17/2022,61.44361877441406,41.82118606567383,113.25689697265625,144.32623291015625,4088.85009765625
05/18/2022,58.64279556274414,39.890254974365234,111.31952667236328,135.33151245117188,3923.679931640625
05/19/2022,60.13527297973633,39.570003509521484,109.6695327758789,132.21507263183594,3900.7900390625
05/20/2022,58.70094680786133,39.23091125488281,108.77037048339844,132.299072265625,3901.360107421875
05/23/2022,61.1916389465332,39.560585021972656,115.5001449584961,135.3408966064453,3973.75
05/24/2022,59.437496185302734,39.249752044677734,117.13162231445312,137.7481689453125,3941.47998046875
05/25/2022,59.05952453613281,39.74897003173828,117.94734954833984,135.4901580810547,3978.72998046875
05/26/2022,60.910587310791016,40.954627990722656,119.9866943359375,136.6751251220703,4057.840087890625
05/27/2022,62.50967788696289,41.96247863769531,121.68302917480469,138.76519775390625,4158.240234375
05/31/2022,59.815460205078125,41.840030670166016,122.57292175292969,137.98141479492188,4132.14990234375
06/01/2022,60.484161376953125,41.54803466796875,120.42235565185547,135.891357421875,4101.22998046875
06/02/2022,61.8603515625,42.23563766479492,122.3597183227539,137.35626220703125,4176.81982421875
06/03/2022,59.922061920166016,40.86984634399414,120.6540756225586,136.1246337890625,4108.5400390625
06/06/2022,62.04448318481445,40.82275390625,120.2554931640625,135.59280395507812,4121.43017578125
06/07/2022,63.4885139465332,41.001712799072266,120.57066345214844,137.10433959960938,4160.68017578125
06/08/2022,60.35817337036133,38.83530807495117,118.65184020996094,135.3968505859375,4115.77001953125
06/09/2022,53.845542907714844,37.68616485595703,116.15830993652344,132.9522247314453,4017.820068359375
06/10/2022,51.374229431152344,36.90437316894531,110.8189697265625,132.4483642578125,3900.860107421875
06/13/2022,48.30204772949219,35.576271057128906,107.51895904541016,128.90269470214844,3749.6298828125
06/14/2022,47.41044235229492,35.72698211669922,105.72991180419922,124.88121795654297,3735.47998046875
06/15/2022,49.532859802246094,36.40515899658203,106.98133087158203,123.64025115966797,3789.989990234375
06/16/2022,48.1469841003418,35.17124557495117,105.14592742919922,124.39601135253906,3666.77001953125
06/17/2022,47.75932693481445,34.822731018066406,104.77515411376953,123.50028228759766,3674.840087890625
06/21/2022,48.534645080566406,35.53858947753906,107.37065124511719,127.24186706542969,3764.7900390625
06/22/2022,47.391056060791016,35.208919525146484,106.76812744140625,129.2292938232422,3759.889892578125
06/23/2022,45.18141174316406,35.23717498779297,105.60015106201172,132.77491760253906,3795.72998046875
06/24/2022,47.83686065673828,36.36748504638672,108.75183868408203,134.68771362304688,3911.739990234375
06/27/2022,48.03068923950195,36.38632583618164,107.88048553466797,133.6613311767578,3900.110107421875
06/28/2022,47.73025894165039,35.58568572998047,107.36137390136719,131.48728942871094,3821.550048828125
06/29/2022,46.15055465698242,35.124149322509766,106.87934875488281,132.681640625,3818.830078125
06/30/2022,44.17350387573242,35.23717498779297,104.38581848144531,134.16519165039062,3785.3798828125
07/01/2022,43.398189544677734,34.22932434082031,105.72064208984375,136.3299102783203,3825.330078125
07/05/2022,40.79119110107422,34.55898666381836,105.31854248046875,135.01426696777344,3831.389892578125
07/06/2022,41.314537048339844,34.841575622558594,104.63584899902344,136.27391052246094,3845.080078125
07/07/2022,44.24134826660156,35.92477798461914,107.28239440917969,136.22726440429688,3902.6201171875
07/08/2022,43.44664764404297,35.78349304199219,106.94571685791016,135.31285095214844,3899.3798828125
07/11/2022,41.41144561767578,35.03937530517578,105.54297637939453,136.2646026611328,3854.429931640625
07/12/2022,40.94626235961914,35.04880142211914,105.64582824707031,135.0609130859375,3818.800048828125
07/13/2022,41.85725021362305,35.04880142211914,104.65455627441406,135.94735717773438,3801.780029296875
07/14/2022,39.55069351196289,35.51975631713867,100.99805450439453,135.54612731933594,3790.3798828125
07/15/2022,41.731266021728516,36.37690353393555,105.62713623046875,135.35952758789062,3863.159912109375
07/18/2022,42.08015060424805,36.461669921875,104.54234313964844,133.7173309326172,3830.85009765625
07/19/2022,43.51449203491211,37.883975982666016,107.13274383544922,134.39845275878906,3936.68994140625
07/20/2022,43.669551849365234,38.2042236328125,107.11405944824219,132.07513427734375,3959.89990234375
07/21/2022,43.75676727294922,38.25132369995117,107.84346771240234,132.20004272460938,3998.949951171875
07/22/2022,44.386714935302734,36.923213958740234,107.31978607177734,134.31304931640625,3961.6298828125
07/25/2022,45.35585403442383,36.88554000854492,107.74996185302734,135.22401428222656,3966.840087890625
07/26/2022,45.53999710083008,36.69715118408203,106.06666564941406,135.48695373535156,3921.050048828125
07/27/2022,46.27653503417969,37.846290588378906,107.76866149902344,136.77354431152344,4023.610107421875
07/28/2022,47.56550216674805,37.403594970703125,107.36654663085938,139.0462188720703,4072.429931640625
07/29/2022,49.31964111328125,34.201072692871094,107.88088989257812,130.4532470703125,4130.2900390625
08/01/2022,46.790191650390625,34.81331253051758,106.80545043945312,134.2003631591797,4118.6298828125
08/02/2022,46.84833908081055,33.918495178222656,105.1408462524414,133.30819702148438,4091.18994140625
08/03/2022,46.993709564208984,34.39887237548828,106.24433135986328,136.05979919433594,4155.169921875
08/04/2022,46.37345504760742,33.927913665771484,105.07538604736328,135.8438262939453,4151.93994140625
08/05/2022,47.99192428588867,33.6710319519043,108.25495147705078,135.90956115722656,4145.18994140625
08/08/2022,47.24417495727539,33.66151428222656,106.93636322021484,136.4260711669922,4140.06005859375
08/09/2022,48.92417907714844,32.84328842163086,107.89957427978516,136.1067352294922,4122.47021484375
08/10/2022,51.419918060302734,33.65199661254883,110.71444702148438,137.39337158203125,4210.240234375
08/11/2022,51.73067092895508,33.86130905151367,112.35096740722656,136.41668701171875,4207.27001953125
08/12/2022,51.235408782958984,34.35606002807617,114.21196746826172,137.74087524414062,4280.14990234375
08/15/2022,50.20603942871094,34.57487869262695,114.52057647705078,139.51580810546875,4297.14013671875
08/16/2022,51.58500289916992,34.43217086791992,115.61471557617188,140.8023681640625,4305.2001953125
08/17/2022,50.47795104980469,34.04207992553711,114.64213562011719,140.15440368652344,4274.0400390625
08/18/2022,52.28419494628906,34.441688537597656,113.75373840332031,140.65211486816406,4283.740234375
08/19/2022,49.535972595214844,33.66151428222656,110.93887329101562,140.6145477294922,4228.47998046875
08/22/2022,48.81735610961914,32.196319580078125,109.10594177246094,140.2388916015625,4137.990234375
08/23/2022,51.555877685546875,32.30097579956055,108.030517578125,137.5342254638672,4128.72998046875
08/24/2022,52.857154846191406,32.2153434753418,108.29236602783203,136.94259643554688,4140.77001953125
08/25/2022,55.27519989013672,33.195308685302734,110.86407470703125,136.8299102783203,4199.1201171875
08/26/2022,54.226409912109375,31.73963165283203,107.23560333251953,133.62750244140625,4057.659912109375
08/29/2022,53.89623260498047,31.340030670166016,106.97378540039062,133.0640411376953,4030.610107421875
08/30/2022,49.32233810424805,30.693056106567383,106.99246978759766,131.64593505859375,3986.159912109375
08/31/2022,48.05018615722656,30.36957550048828,106.3565673828125,129.54229736328125,3955.0
09/01/2022,46.690650939941406,30.217348098754883,107.08599853515625,131.13882446289062,3966.85009765625
09/02/2022,47.82684326171875,29.703575134277344,106.3378677368164,128.809814453125,3924.260009765625
09/06/2022,46.52555465698242,28.885347366333008,106.36591339111328,127.37296295166016,3908.18994140625
09/07/2022,46.28277587890625,29.16126251220703,108.38587188720703,129.2981719970703,3979.8701171875
09/08/2022,47.4481086730957,29.25640296936035,110.91082000732422,129.4671630859375,4006.179931640625
09/09/2022,51.09946060180664,29.931915283203125,111.4438705444336,131.4393768310547,4067.360107421875
09/12/2022,50.82754898071289,30.02705955505371,112.76245880126953,132.50994873046875,4110.41015625
09/13/2022,48.8367805480957,27.867319107055664,108.84410095214844,129.76771545410156,3932.68994140625
09/14/2022,43.515140533447266,27.76266098022461,108.59162139892578,130.07762145996094,3946.010009765625
09/15/2022,41.893394470214844,27.439176559448242,110.2281494140625,129.07275390625,3901.35009765625
09/16/2022,41.23304748535156,27.81974983215332,109.48936462402344,129.86160278320312,3873.330078125
09/19/2022,43.34033966064453,28.010034561157227,110.49935150146484,129.58926391601562,3899.889892578125
09/20/2022,42.27212142944336,27.553346633911133,108.32042694091797,129.12913513183594,3855.929931640625
09/21/2022,38.271175384521484,27.087148666381836,105.19695281982422,127.46686553955078,3789.929931640625
09/22/2022,36.435791015625,26.70657730102539,103.99994659423828,127.91764831542969,3757.989990234375
09/23/2022,34.48387145996094,26.18329429626465,102.06414031982422,127.32600402832031,3693.22998046875
09/26/2022,33.473934173583984,25.66000747680664,99.86650085449219,127.4480972290039,3655.0400390625
09/27/2022,33.69728088378906,25.583890914916992,98.9874496459961,123.94515991210938,3647.2900390625
09/28/2022,34.21196746826172,25.812232971191406,100.98870086669922,123.94515991210938,3719.0400390625
09/29/2022,34.406185150146484,25.098663330078125,99.27735137939453,120.86483001708984,3640.469970703125
09/30/2022,32.68733596801758,24.518293380737305,97.72496032714844,118.56399536132812,3585.6201171875
